record_id_ferc1,record_id_eia,signature_1,signature_2,notes
f1_steam_2019_12_160_0_1,3298_1_2019_plant_unit_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2020_12_160_0_1,3298_1_2020_plant_unit_total_17554,SW,AS,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2018_12_159_4_4,3298_1_2018_plant_gen_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2019_12_159_4_4,3298_1_2019_plant_gen_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2018_12_159_4_5,3298_2_2018_plant_gen_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2019_12_159_4_5,3298_2_2019_plant_gen_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2018_12_159_5_1,3298_gt_2018_plant_prime_mover_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2019_12_159_5_1,3298_gt_2019_plant_prime_mover_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
f1_steam_2020_12_186_8_2,60318_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_8_2,60318_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_8_2,60318_2019_plant_total_19876,CG,SW,
f1_steam_2018_12_186_3_4,3809_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_3_4,3809_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_3_4,3809_2020_plant_total_19876,SW,EB,
f1_gnrt_plant_2018_12_182_0_1,58024_2018_plant_total_56211,AS,SW,net gen has extra zeros in ferc
f1_gnrt_plant_2019_12_182_0_1,58024_2019_plant_total_56211,AS,SW,net gen has extra zeros in ferc
f1_gnrt_plant_2020_12_182_0_1,58024_2020_plant_total_56211,SW,,FERC net gen off by 1000
f1_gnrt_plant_2018_12_182_0_2,6074_pv_2018_plant_prime_mover_total_56211,AS,SW,net gen has extra zeros
f1_gnrt_plant_2019_12_182_0_2,6074_pv_2019_plant_prime_mover_total_56211,AS,SW,net gen has extra zeros
f1_steam_2020_12_182_1_1,2090_2020_plant_total_56211,SW,,
f1_steam_2018_12_182_1_1,2090_2018_plant_total_56211,AS,SW,net gen off
f1_steam_2019_12_182_1_1,2090_2019_plant_total_56211,AS,SW,
f1_steam_2018_12_191_1_4,56819_2018_plant_total_22500,AS,SW,
f1_steam_2019_12_191_1_4,56819_2019_plant_total_22500,AS,SW,
f1_steam_2020_12_191_1_4,56819_2020_plant_total_22500,SW,,
f1_steam_2018_12_191_0_1,1252_2018_plant_total_22500,AS,SW,
f1_steam_2019_12_191_0_1,1252_1957_2019_plant_operating_year_total_22500_retired,AS,SW,
f1_steam_2020_12_182_0_2,2092_2020_plant_total_56211,SW,,
f1_steam_2018_12_182_0_2,2092_2018_plant_total_56211,AS,SW,
f1_steam_2019_12_182_0_2,2092_2019_plant_total_56211,AS,SW,
f1_steam_2018_12_191_0_5,56818_2018_plant_total_22500,AS,SW,
f1_steam_2019_12_191_0_5,56818_2019_plant_total_22500,AS,SW,
f1_steam_2020_12_191_0_5,56818_2020_plant_total_22500,SW,,
f1_steam_2018_12_79_0_5,7928_2018_plant_total_10000,AS,SW,
f1_steam_2019_12_79_0_5,7928_2019_plant_total_10000,AS,SW,
f1_steam_2020_12_79_0_5,7928_2020_plant_total_10000,SW,,
f1_steam_2020_12_182_1_4,2098_gt_2020_plant_prime_mover_total_56211,SW,,
f1_steam_2018_12_182_1_4,2098_gt_2018_plant_prime_mover_total_56211,AS,SW,
f1_steam_2019_12_182_1_4,2098_gt_2019_plant_prime_mover_total_56211,AS,SW,
f1_steam_2018_12_182_1_3,2098_1_2018_plant_unit_total_56211,AS,SW,net gen slightly off
f1_steam_2019_12_182_1_3,2098_1_2019_plant_unit_total_56211,AS,SW,net gen off
f1_steam_2020_12_182_1_3,2098_1_2020_plant_unit_total_56211,SW,,
f1_gnrt_plant_2018_12_79_0_1,56351_2018_plant_total_10000,AS,SW,additional zeros in FERC net gen
f1_gnrt_plant_2019_12_79_0_1,56351_2019_plant_total_10000,AS,SW,additional zeros in FERC net gen
f1_gnrt_plant_2020_12_79_0_1,56351_2020_plant_total_10000,SW,,additional zeros in FERC net gen
f1_steam_2018_12_79_0_4,2079_gt_2018_plant_prime_mover_total_10000,AS,SW,
f1_steam_2019_12_79_0_4,2079_gt_2019_plant_prime_mover_total_10000,AS,SW,
f1_steam_2020_12_79_0_4,2079_gt_2020_plant_prime_mover_total_10000,SW,,
f1_steam_2018_12_276_0_1,7296_2018_plant_owned_22500,AS,SW,
f1_steam_2019_12_276_0_1,7296_2019_plant_owned_22500,AS,SW,
f1_steam_2020_12_276_0_1,7296_2020_plant_owned_22500,SW,,net gen a bit off
f1_steam_2018_12_80_0_1,1242_2018_plant_total_10005,AS,SW,
f1_steam_2019_12_80_0_1,1242_4_2019_plant_match_ferc1_total_10005_retired,AS,SW,I think it's a combo of generating units 3 and 4
f1_steam_2020_12_182_0_5,6074_gt_2020_plant_prime_mover_total_56211,SW,,
f1_steam_2020_12_79_0_3,2079_2_2020_plant_unit_total_10000,SW,,
f1_steam_2018_12_191_2_1,60689_2018_plant_total_22500,AS,SW,
f1_steam_2019_12_191_2_1,60689_2019_plant_total_22500,AS,SW,
f1_steam_2018_12_182_0_5,6074_gt_2018_plant_prime_mover_total_56211,AS,SW,capacity slightly off but no better options
f1_steam_2019_12_182_0_5,6074_gt_2019_plant_prime_mover_total_56211,AS,SW,capacity slightly off but no better options
f1_steam_2018_12_191_1_2,1248_ic_2018_plant_prime_mover_total_22500,AS,SW,Just the diesel portion
f1_steam_2018_12_191_1_1,1248_gt_2018_plant_prime_mover_total_22500,AS,SW,
f1_steam_2019_12_191_1_2,1248_ic_2019_plant_prime_mover_total_22500,AS,SW,Just the diesel portion
f1_steam_2018_12_79_0_3,2079_2_2018_plant_unit_total_10000,AS,SW,
f1_steam_2019_12_79_0_3,2079_2_2019_plant_unit_total_10000,AS,SW,
f1_steam_2019_12_191_1_1,1248_gt_2019_plant_prime_mover_total_22500,AS,SW,"I think this is right, but I'm not 100% sure"
f1_steam_2020_12_191_1_2,1248_ic_2020_plant_prime_mover_total_22500,SW,,Just the diesel portion
f1_steam_2018_12_191_0_3,55651_2018_plant_total_22500,AS,SW,
f1_steam_2019_12_191_0_3,55651_2019_plant_total_22500,AS,SW,
f1_steam_2020_12_191_0_3,55651_2020_plant_total_22500,SW,,
f1_steam_2020_12_182_1_2,56151_2020_plant_total_56211,SW,,
f1_steam_2018_12_79_0_1,2080_2018_plant_total_10000,AS,SW,Steve changed from 2080_sub_2018_plant_prime_fuel_total_10000 for consistency
f1_steam_2019_12_79_0_1,2080_3_2019_plant_match_ferc1_total_10000_retired,AS,SW,previous years reported the clump but not 2019
f1_steam_2018_12_182_1_2,56151_2018_plant_total_56211,AS,SW,"capacity slightly off, but appears to be correct"
f1_steam_2018_12_182_0_4,55395_2018_plant_total_3702,AS,SW,"wrong utility, right plant; capacity miss-match"
f1_steam_2019_12_182_1_2,56151_2019_plant_total_56211,AS,SW,"capacity slightly off, but appears to be correct"
f1_steam_2019_12_182_0_4,55395_2019_plant_total_3702,AS,SW,"wrong utility, right plant; capacity miss-match"
f1_steam_2018_12_79_1_5,7929_2018_plant_total_10000,AS,SW,
f1_steam_2019_12_79_1_5,7929_2019_plant_total_10000,AS,SW,
f1_steam_2018_12_79_2_1,2081_2018_plant_total_10000,AS,SW,
f1_steam_2019_12_79_2_1,2081_2019_plant_total_10000,AS,SW,
f1_steam_2020_12_79_2_1,2081_2020_plant_total_10000,SW,,
f1_steam_2018_12_191_1_5,1250_2018_plant_total_22500,AS,SW,
f1_steam_2019_12_191_1_5,1250_2019_plant_total_22500,AS,SW,
f1_steam_2020_12_191_1_5,1250_2020_plant_total_22500,SW,,
f1_steam_2018_12_182_0_1,2094_2018_plant_total_56211,SW,,"record seems right, but capacity is off 10%. Only off for this one year"
f1_steam_2019_12_182_0_1,2094_2019_plant_total_56211_retired,AS,SW,
f1_steam_2018_12_191_0_2,1240_gt_2018_plant_prime_mover_total_10005,AS,,"wrong subsidiary, right plant"
f1_steam_2018_12_80_0_2,1240_st_2018_plant_prime_mover_total_10005,AS,SW,
f1_steam_2019_12_80_0_2,1240_ic_2019_plant_prime_mover_total_10005,AS,SW,not a lot of FERC info to work with
f1_steam_2019_12_191_0_2,1240_gt_2019_plant_prime_mover_total_10005,AS,,"wrong subsidiary, right plant"
f1_steam_2020_12_79_0_2,2079_1_2020_plant_unit_total_10000,SW,,
f1_steam_2018_12_79_2_2,210_2018_plant_owned_10000,AS,SW,
f1_steam_2019_12_79_2_2,210_2019_plant_owned_10000,AS,SW,
f1_steam_2018_12_79_0_2,2079_1_2018_plant_unit_total_10000,AS,SW,
f1_steam_2019_12_79_0_2,2079_1_2019_plant_unit_total_10000,AS,SW,
f1_steam_2019_12_80_1_1,210_2019_plant_owned_10005,AS,SW,
f1_steam_2018_12_80_1_1,210_2018_plant_owned_10005,AS,SW,
f1_steam_2018_12_182_1_5,6065_1_2018_plant_unit_owned_56211,AS,SW,
f1_steam_2018_12_182_2_1,6065_2_2018_plant_unit_owned_56211,AS,SW,
f1_steam_2018_12_79_1_2,6065_1_2018_plant_unit_owned_10000,AS,SW,
f1_steam_2018_12_79_1_4,6065_2_2018_plant_unit_owned_10000,AS,SW,
f1_steam_2018_12_79_1_1,6065_1_2018_plant_unit_total_10000,AS,SW,
f1_steam_2018_12_79_1_3,6065_2_2018_plant_unit_total_10000,AS,SW,
f1_steam_2018_12_191_0_4,56502_2018_plant_total_22500,AS,SW,
f1_steam_2019_12_191_0_4,56502_2019_plant_total_22500,AS,SW,
f1_steam_2020_12_191_0_4,56502_2020_plant_total_22500,SW,,
f1_steam_2019_12_182_1_5,6065_1_2019_plant_unit_owned_56211,AS,SW,
f1_steam_2019_12_182_2_1,6065_2_2019_plant_unit_owned_56211,AS,SW,
f1_steam_2019_12_79_1_2,6065_1_2019_plant_unit_owned_10000,AS,SW,
f1_steam_2019_12_79_1_4,6065_2_2019_plant_unit_owned_10000,AS,SW,
f1_steam_2019_12_79_1_1,6065_1_2019_plant_unit_total_10000,AS,SW,
f1_steam_2019_12_79_1_3,6065_2_2019_plant_unit_total_10000,AS,SW,
f1_steam_2020_12_182_1_5,6065_1_2020_plant_unit_owned_56211,SW,,
f1_steam_2020_12_182_2_1,6065_2_2020_plant_unit_owned_56211,SW,,
f1_steam_2020_12_79_1_2,6065_1_2020_plant_unit_owned_10000,SW,,
f1_steam_2020_12_79_1_4,6065_2_2020_plant_unit_owned_10000,SW,,
f1_steam_2020_12_79_1_3,6065_2_2020_plant_unit_total_10000,SW,,
f1_steam_2018_12_80_0_4,1241_2_2018_plant_unit_owned_10005,AS,SW,
f1_steam_2018_12_80_0_3,1241_1_2018_plant_unit_owned_10005,AS,SW,net gen quite off
f1_steam_2019_12_80_0_4,1241_2_2019_plant_unit_owned_10005,AS,SW,
f1_steam_2018_12_79_2_4,1241_2_2018_plant_unit_owned_10000,AS,SW,net gen off but cap and inst year are good
f1_steam_2018_12_79_2_3,1241_1_2018_plant_unit_owned_10000,AS,SW,
f1_steam_2018_12_79_2_5,1241_2018_plant_total_10000,AS,SW,
f1_steam_2019_12_80_0_3,1241_1_2019_plant_unit_owned_10005,AS,SW,net gen quite off
f1_steam_2019_12_79_2_4,1241_2_2019_plant_unit_owned_10000,AS,SW,
f1_steam_2020_12_80_0_4,1241_2_2020_plant_unit_owned_10005,SW,,
f1_steam_2019_12_79_2_3,1241_1_2019_plant_unit_owned_10000,AS,SW,
f1_steam_2019_12_79_2_5,1241_2019_plant_total_10000,AS,SW,
f1_steam_2020_12_80_0_3,1241_1_2020_plant_unit_owned_10005,SW,,
f1_steam_2020_12_79_2_3,1241_1_2020_plant_unit_owned_10000,SW,,
f1_steam_2018_12_182_0_3,6068_2018_plant_owned_56211,AS,SW,
f1_steam_2018_12_80_0_5,6068_2018_plant_owned_10005,AS,SW,
f1_steam_2018_12_191_1_3,6068_2018_plant_owned_22500,AS,SW,
f1_steam_2019_12_182_0_3,6068_2019_plant_owned_56211,AS,SW,
f1_steam_2019_12_80_0_5,6068_2019_plant_owned_10005,AS,SW,
f1_steam_2019_12_191_1_3,6068_2019_plant_owned_22500,AS,SW,net gen slightly off
f1_steam_2020_12_182_0_3,6068_2020_plant_owned_56211,SW,,
f1_steam_2020_12_80_0_5,6068_2020_plant_owned_10005,SW,,
f1_steam_2020_12_79_2_5,1241_2020_plant_total_10000,SW,,
f1_steam_2020_12_80_0_2,1240_ic_2020_plant_prime_mover_total_10005,SW,,
f1_steam_2018_12_8_0_5,8055_2018_plant_total_814,EB,AS,"Capacity off by same amount throughout, this is closest."
f1_steam_2019_12_8_0_5,8055_2019_plant_total_814,EB,AS,"Capacity off by same amount throughout, this is closest."
f1_steam_2020_12_8_0_5,8055_2020_plant_total_814,EB,AS,"Capacity off by same amount throughout, this is closest."
f1_steam_2018_12_315_0_2,6055_2018_plant_owned_55937,EB,AS,
f1_steam_2019_12_315_0_2,6055_2019_plant_owned_55937,EB,AS,Net gen bad but cap and inst year match.
f1_steam_2020_12_315_0_2,6055_2020_plant_owned_55937,EB,AS,
f1_steam_2018_12_454_0_3,1401_2018_plant_total_11241,EB,AS,
f1_steam_2018_12_454_0_4,55165_2018_plant_total_11241,EB,AS,
f1_steam_2019_12_454_0_4,55165_2019_plant_total_11241,EB,AS,
f1_steam_2020_12_454_0_4,55165_2020_plant_total_11241,EB,AS,
f1_steam_2018_12_169_0_1,6072_2018_plant_total_12465,EB,AS,"6072_2005_plant_total_12465 and 6072_2005_plant_total_17568 are identical records, might be duplicate total reporting"
f1_steam_2019_12_169_0_1,6072_2019_plant_total_12465,EB,AS,"6072_2005_plant_total_12465 and 6072_2005_plant_total_17568 are identical records, might be duplicate total reporting"
f1_steam_2020_12_169_0_1,6072_2020_plant_total_12465,EB,AS,"6072_2005_plant_total_12465 and 6072_2005_plant_total_17568 are identical records, might be duplicate total reporting"
f1_steam_2018_12_8_0_4,55418_2018_plant_total_814,EB,AS,
f1_steam_2019_12_8_0_4,55418_2019_plant_total_814,EB,AS,
f1_steam_2020_12_8_0_4,55418_2020_plant_total_814,EB,AS,
f1_steam_2018_12_8_1_2,6641_2018_plant_owned_814,EB,AS,
f1_steam_2019_12_8_1_2,6641_2019_plant_owned_814,EB,AS,
f1_steam_2020_12_8_1_2,6641_2020_plant_owned_814,EB,AS,
f1_steam_2018_12_8_0_1,170_2018_plant_total_814,EB,AS,
f1_steam_2018_12_315_0_3,3457_2018_plant_total_55937,EB,AS,
f1_steam_2019_12_315_0_3,3457_2019_plant_total_55937,EB,AS,
f1_steam_2020_12_315_0_3,3457_2020_plant_total_55937,EB,AS,
f1_steam_2018_12_454_0_5,1402_2018_plant_total_11241,EB,AS,
f1_steam_2019_12_454_0_5,1402_2019_plant_total_11241,EB,AS,Cap matches 2018 and 2020
f1_steam_2020_12_454_0_5,1402_2020_plant_total_11241,EB,AS,
f1_steam_2018_12_454_1_1,1391_2018_plant_owned_6088,EB,AS,"No FERC net gen data, better cap match"
f1_steam_2018_12_454_1_4,55467_2018_plant_owned_11241,EB,AS,
f1_steam_2018_12_8_0_3,55467_2018_plant_owned_814,EB,AS,
f1_steam_2019_12_454_1_4,55467_2019_plant_owned_11241,EB,AS,
f1_steam_2019_12_8_0_3,55467_2019_plant_owned_814,EB,AS,
f1_steam_2020_12_454_1_4,55467_2020_plant_owned_11241,EB,AS,
f1_steam_2020_12_8_0_3,55467_2020_plant_owned_814,EB,AS,
f1_steam_2018_12_454_1_5,55620_2018_plant_total_11241,EB,AS,
f1_steam_2019_12_454_1_5,55620_2019_plant_total_11241,EB,AS,Capacity closer to 55620_1_2019_plant_unit_total_11241 but both have the same net gen and the plant total record is more consistent with other years
f1_steam_2020_12_454_1_5,55620_2020_plant_total_11241,EB,AS,
f1_steam_2018_12_454_1_3,1403_4_2018_plant_unit_total_11241,EB,AS,
f1_steam_2018_12_454_1_2,1403_1_2018_plant_unit_total_11241,EB,AS,
f1_steam_2019_12_454_1_3,1403_4_2019_plant_unit_total_11241,EB,AS,Cap off but matches 2018 and 2020
f1_steam_2020_12_454_1_3,1403_4_2020_plant_unit_total_11241,EB,AS,
f1_steam_2020_12_454_1_2,1403_1_2020_plant_unit_total_11241,EB,AS,
f1_steam_2018_12_454_3_2,6462_2018_plant_total_11241,EB,AS,
f1_steam_2019_12_454_3_2,6462_2019_plant_total_11241,EB,AS,"Cap bad match but only one record, consistent with other FERC years."
f1_steam_2020_12_454_3_2,6462_2020_plant_total_11241,EB,AS,
f1_steam_2018_12_315_0_1,1393_2018_plant_owned_55937,EB,AS,
f1_steam_2018_12_454_2_1,1393_4_2018_plant_unit_total_11241,EB,AS,
f1_steam_2018_12_454_2_2,1393_5_2018_plant_unit_total_11241,EB,AS,
f1_steam_2019_12_454_2_2,1393_1_2019_plant_unit_total_11241,,AS,
f1_steam_2019_12_315_0_1,1393_2019_plant_owned_55937,EB,AS,
f1_steam_2019_12_454_2_1,1393_5_2019_plant_unit_owned_11241,EB,AS,Not a great match other than cap.
f1_steam_2020_12_315_0_1,1393_2020_plant_owned_55937,EB,AS,
f1_steam_2020_12_454_2_1,1393_4_2020_plant_unit_total_11241,EB,AS,
f1_steam_2020_12_454_2_2,1393_5_2020_plant_unit_total_11241,EB,AS,switched from 1393_5_2020_plant_unit_total_11241 due to issues with unit total records
f1_steam_2018_12_315_0_4,3459_2018_plant_total_55937,EB,AS,"FERC capacity lag with retirements, resolves in 2019."
f1_steam_2019_12_315_0_4,3459_2019_plant_total_55937,EB,AS,
f1_steam_2020_12_315_0_4,3459_2020_plant_total_55937,EB,AS,
f1_steam_2018_12_454_2_3,1404_2018_plant_total_11241,EB,AS,"Exact capacity match, bad net gen match but so are all other records."
f1_steam_2019_12_454_2_3,1404_2019_plant_total_11241,,AS,Capacity very off but jumps in this year so not sure what is happening. Picked for consistency
f1_steam_2018_12_454_3_3,4270_2018_plant_total_11241,EB,AS,
f1_steam_2019_12_454_0_3,4270_2019_plant_total_11241,EB,AS,Capacity off but consistent w/ 2018 and 2020
f1_steam_2020_12_454_0_3,4270_2020_plant_total_11241,EB,AS,
f1_steam_2018_12_8_1_1,6009_2018_plant_owned_814,EB,AS,
f1_steam_2019_12_8_1_1,6009_2019_plant_owned_814,EB,AS,
f1_steam_2020_12_8_1_1,6009_2020_plant_owned_814,EB,AS,
f1_steam_2018_12_454_3_1,1394_2018_plant_total_11241,,AS,"Could be capacity of plant total and retired summed in EIA, or just total (with FERC lag in data)"
f1_hydro_2018_12_8_0_1,166_2018_plant_total_814,EB,AS,EIA missing inst. Year
f1_hydro_2020_12_8_0_1,166_2020_plant_total_814,EB,AS,EIA missing inst. Year
f1_hydro_2018_12_8_0_2,174_2018_plant_total_814,EB,AS,
f1_hydro_2019_12_8_0_2,174_2019_plant_total_814,EB,AS,
f1_hydro_2020_12_8_0_2,174_2020_plant_total_814,EB,AS,
f1_steam_2020_12_454_3_4,55486_2020_plant_total_11241,EB,AS,"Cap off and no net gen to match, but plant total seems reasonable"
f1_steam_2019_12_454_3_1,60926_2019_plant_total_11241,EB,AS,
f1_steam_2020_12_454_3_1,60926_2020_plant_total_11241,EB,AS,
f1_steam_2020_12_114_0_2,60928_2020_plant_total_13478,EB,AS,
